s_adminid,s_ftype,,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM study HUC8,River name or region,IFIM site name(s),Drainage area mi2,MAF,s_name
380046,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0011,12,0.6706,0.6376,4.7554,-4.9786,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380046,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0011,12,0.6706,0.6376,4.7554,-4.9786,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380046,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0011,12,0.6706,0.6376,4.7554,-4.9786,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380060,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.000007,35,0.4643,0.448,3.9697,-1.7544,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380060,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.000007,35,0.4643,0.448,3.9697,-1.7544,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380060,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.000007,35,0.4643,0.448,3.9697,-1.7544,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380066,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,94,0.3082,0.3007,1.7525,8.0843,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380066,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,94,0.3082,0.3007,1.7525,8.0843,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380066,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,94,0.3082,0.3007,1.7525,8.0843,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380066,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,94,0.3082,0.3007,1.7525,8.0843,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380068,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0.000002,42,0.4357,0.4216,2.1539,12.2575,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380068,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0.000002,42,0.4357,0.4216,2.1539,12.2575,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380070,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,66,0.3478,0.3376,1.4671,13.4456,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380070,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,66,0.3478,0.3376,1.4671,13.4456,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380070,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,66,0.3478,0.3376,1.4671,13.4456,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380082,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,59,0.8686,0.8663,4.0061,4.4246,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
380082,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_feb,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,59,0.8686,0.8663,4.0061,4.4246,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_feb )_ upper 80%
399121,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.1116,15,0.183,0.1202,0.3184,2.6684,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399121,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.1116,15,0.183,0.1202,0.3184,2.6684,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399097,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050002,0.0019,21,0.4051,0.3738,0.4677,1.44,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399102,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0001,9,0.9105,0.8977,0.7814,-0.7986,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399102,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0001,9,0.9105,0.8977,0.7814,-0.7986,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399102,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0001,9,0.9105,0.8977,0.7814,-0.7986,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399102,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0001,9,0.9105,0.8977,0.7814,-0.7986,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399130,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,34,0.8165,0.8107,0.5036,0.8781,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399130,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,34,0.8165,0.8107,0.5036,0.8781,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399137,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0.000004,57,0.3203,0.308,0.2343,3.146,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399137,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0.000004,57,0.3203,0.308,0.2343,3.146,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399137,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0.000004,57,0.3203,0.308,0.2343,3.146,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399078,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.0005,11,0.7541,0.7267,0.8321,0.1804,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399078,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.0005,11,0.7541,0.7267,0.8321,0.1804,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399114,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.000004,17,0.7661,0.7505,0.5632,0.3271,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399114,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.000004,17,0.7661,0.7505,0.5632,0.3271,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399114,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070005,0.000004,17,0.7661,0.7505,0.5632,0.3271,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399081,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050001,0.000005,19,0.7178,0.7012,0.6834,1.0627,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399119,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0057,17,0.4086,0.3692,0.3712,1.7701,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399119,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0057,17,0.4086,0.3692,0.3712,1.7701,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399119,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0057,17,0.4086,0.3692,0.3712,1.7701,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
399119,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0057,17,0.4086,0.3692,0.3712,1.7701,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_jan )_ upper 80%
402451,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050001,0,20,0.8276,0.818,0.597,0.9481,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402448,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,12,0.9309,0.924,0.9995,0.5652,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402448,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,12,0.9309,0.924,0.9995,0.5652,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402453,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050002,0.000001,21,0.7279,0.7136,0.5201,0.2824,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402475,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0,29,0.5084,0.4902,0.4954,2.1753,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402475,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0,29,0.5084,0.4902,0.4954,2.1753,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
407489,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0148,35,0.1668,0.1416,0.1796,3.358,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407489,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0148,35,0.1668,0.1416,0.1796,3.358,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407489,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0148,35,0.1668,0.1416,0.1796,3.358,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407493,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050001,0.9704,24,0.0001,-0.0454,0.0062,4.7629,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407494,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050002,0.5574,41,0.0089,-0.0165,-0.0883,3.9983,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407501,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0002,10,0.8393,0.8193,1.5213,-1.7593,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407501,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0002,10,0.8393,0.8193,1.5213,-1.7593,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407501,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0002,10,0.8393,0.8193,1.5213,-1.7593,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407501,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0002,10,0.8393,0.8193,1.5213,-1.7593,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407511,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0139,25,0.2355,0.2022,0.4836,3.5119,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407511,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0139,25,0.2355,0.2022,0.4836,3.5119,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407511,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0139,25,0.2355,0.2022,0.4836,3.5119,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407514,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.2168,83,0.0188,0.0067,0.0676,5.2521,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407514,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.2168,83,0.0188,0.0067,0.0676,5.2521,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407514,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.2168,83,0.0188,0.0067,0.0676,5.2521,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407514,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.2168,83,0.0188,0.0067,0.0676,5.2521,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407523,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,41,0.5102,0.4977,0.6258,3.3331,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407523,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,41,0.5102,0.4977,0.6258,3.3331,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407535,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.1028,14,0.2062,0.1401,-0.4239,7.4826,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407535,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.1028,14,0.2062,0.1401,-0.4239,7.4826,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407516,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0027,37,0.2291,0.207,0.4288,4.4921,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
407516,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0027,37,0.2291,0.207,0.4288,4.4921,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_jan )_ upper 80%
402473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5672,0.5566,0.3815,1.1786,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5672,0.5566,0.3815,1.1786,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5672,0.5566,0.3815,1.1786,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5672,0.5566,0.3815,1.1786,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402485,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,40,0.5945,0.5838,0.3666,1.4825,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402485,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,40,0.5945,0.5838,0.3666,1.4825,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402494,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,48,0.2822,0.2666,0.2629,2.0535,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402494,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,48,0.2822,0.2666,0.2629,2.0535,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
402494,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,48,0.2822,0.2666,0.2629,2.0535,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_jan )_ upper 80%
